https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=137623&tourn_id=16030,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=151500&tourn_id=18023,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=134264&tourn_id=15550,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=156459&tourn_id=18420,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=133394&tourn_id=15483,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=152892&tourn_id=18135,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=140430&tourn_id=16768,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=159611&tourn_id=18734,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=138565&tourn_id=16316,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=145617&tourn_id=17392,2
