https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=135559&tourn_id=15710,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=140524&tourn_id=16788,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=140612&tourn_id=16799,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=139572&tourn_id=16616,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=139861&tourn_id=16678,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=141683&tourn_id=16954,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=141469&tourn_id=16924,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=140546&tourn_id=16790,8
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=134272&tourn_id=15551,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=140685&tourn_id=16814,4
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=127329&tourn_id=14971,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=138895&tourn_id=16404,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=141401&tourn_id=16912,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=138544&tourn_id=16315,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=141005&tourn_id=16856,16
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=148656&tourn_id=17711,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=139098&tourn_id=16462,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=138944&tourn_id=16426,2
https://www.tabroom.com/index/tourn/results/ranked_list.mhtml?event_id=149775&tourn_id=17824,4
